exercise_id,name,name_key,equipment,mechanic,movement_pattern,category,skill_level,difficulty_level,primaryMuscles,secondaryMuscles,contraindications,fatigue_score,stimulus_score,sfr_ratio,axial_load,recovery_time_hours,order_priority,goal_Strength,goal_Muscle,goal_WeightLoss,goal_Endurance,goal_General,Strength_min_reps,Strength_max_reps,Strength_rest_seconds,Strength_sets,Muscle_min_reps,Muscle_max_reps,Muscle_rest_seconds,Muscle_sets,WeightLoss_min_reps,WeightLoss_max_reps,WeightLoss_rest_seconds,WeightLoss_sets,Endurance_min_reps,Endurance_max_reps,Endurance_rest_seconds,Endurance_sets,General_min_reps,General_max_reps,General_rest_seconds,General_sets
b13e35caeff9ad66,barbell lying triceps extension double,lying triceps extension double,barbell,isolation,elbow_extension,strength,intermediate,3,triceps,shoulders,elbow_tendinitis|tennis_elbow|tricep_tendinitis,3,6,2,0,24,5,5,9,7,8,7,6,10,120,3,10,15,60,3,15,25,30,3,20,30,20,2,10,15,60,3
444b0e3fdfca9020,barbell lying triceps extension skull crusher,lying triceps extension skull crusher,barbell,isolation,elbow_extension,strength,intermediate,3,triceps,shoulders,elbow_tendinitis|tennis_elbow|tricep_tendinitis,3,6,2,0,24,5,5,9,7,8,7,6,10,120,3,10,15,60,3,15,25,30,3,20,30,20,2,10,15,60,3
fd3657e8aeab685f,barbell one arm floor press,one arm floor press,barbell,compound,horizontal_push,strength,intermediate,3,triceps,chest|shoulders,pec_tear|rotator_cuff_tear|shoulder_impingement,8,9,1.12,3,48,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
b7c381b0d791082a,barbell one arm side deadlift,one arm side deadlift,barbell,compound,hip_hinge,strength,intermediate,3,glutes,hamstrings|quadriceps|lower_back,disc_herniation|lower_back_injury|sciatica,10,10,1,10,72,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
696f074257b526ba,barbell one arm snatch,one arm snatch,barbell,compound,other,strength,advanced,5,shoulders,traps|forearms,lower_back_injury|shoulder_impingement|wrist_injury,8,6,0.75,3,48,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
844951bd0a61b475,barbell one leg squat,one leg squat,barbell,compound,squat,strength,intermediate,3,quadriceps,glutes|hamstrings|calves,hip_impingement|knee_injury|lower_back_injury,10,10,1,9,72,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
4d57ccd71b3ac87b,barbell overhead squat,overhead squat,barbell,compound,squat,strength,intermediate,3,quadriceps,glutes|hamstrings|calves,hip_impingement|knee_injury|lower_back_injury,10,10,1,9,72,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
042a1aeca36a0ea2,barbell palms down wrist curl over a bench,palms down wrist curl over a bench,barbell,isolation,elbow_flexion,strength,intermediate,3,forearms,biceps,bicep_tendinitis|elbow_tendinitis|golfers_elbow,3,6,2,1,24,5,5,9,7,8,7,6,10,120,3,10,15,60,3,15,25,30,3,20,30,20,2,10,15,60,3
d91459e98bf78279,barbell palms up wrist curl over a bench,palms up wrist curl over a bench,barbell,isolation,elbow_flexion,strength,intermediate,3,forearms,biceps|shoulders,bicep_tendinitis|elbow_tendinitis|golfers_elbow,3,6,2,1,24,5,5,9,7,8,7,6,10,120,3,10,15,60,3,15,25,30,3,20,30,20,2,10,15,60,3
4a7cbc248ae4b6bc,barbell pin presses,pin presses,barbell,compound,other,strength,intermediate,3,triceps,shoulders,,6,6,1,3,36,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
cf2ae4ee8db918b4,barbell preacher curl,preacher curl,barbell,isolation,elbow_flexion,strength,intermediate,3,biceps,forearms,bicep_tendinitis|elbow_tendinitis|golfers_elbow,3,6,2,1,24,5,5,9,7,8,7,6,10,120,3,10,15,60,3,15,25,30,3,20,30,20,2,10,15,60,3
74544758b8cb0e23,barbell press sit-up,press sit up,barbell,compound,core_flexion,strength,intermediate,3,abdominals,shoulders|chest,diastasis_recti|disc_herniation|lower_back_injury,5,6,1.2,2,24,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
7174cba1ed7470d0,barbell prone incline curl,prone incline curl,barbell,isolation,elbow_flexion,strength,intermediate,3,biceps,forearms,bicep_tendinitis|elbow_tendinitis|golfers_elbow,3,6,2,0,24,5,5,9,7,8,7,6,10,120,3,10,15,60,3,15,25,30,3,20,30,20,2,10,15,60,3
7b67c75fa4ec52fd,barbell prone incline curl with intensive,prone incline curl with intensive,barbell,isolation,elbow_flexion,strength,intermediate,3,biceps,forearms,bicep_tendinitis|elbow_tendinitis|golfers_elbow,3,6,2,0,24,5,5,9,7,8,7,6,10,120,3,10,15,60,3,15,25,30,3,20,30,20,2,10,15,60,3
6fb8ee65a9a8b57a,barbell pullover,pullover,barbell,isolation,other,strength,intermediate,3,lats,chest|triceps,,4,5,1.25,3,36,5,5,9,7,8,7,6,10,120,3,10,15,60,3,15,25,30,3,20,30,20,2,10,15,60,3
96fc4c925cc38b1f,barbell pullover to press,pullover to press,barbell,isolation,other,strength,intermediate,3,lats,triceps|chest|shoulders,,4,5,1.25,3,36,5,5,9,7,8,7,6,10,120,3,10,15,60,3,15,25,30,3,20,30,20,2,10,15,60,3
40c00cfd2e426ba2,barbell rear delt raise,rear delt raise,barbell,isolation,shoulder_raise,strength,intermediate,3,shoulders,traps|middle_back,rotator_cuff_tear|shoulder_impingement,3,6,2,2,24,5,5,9,7,8,7,6,10,120,3,10,15,60,3,15,25,30,3,20,30,20,2,10,15,60,3
fafa861901f5a731,barbell rear lunge,rear lunge,barbell,compound,lunge,strength,intermediate,3,glutes,quadriceps|hamstrings|calves,ankle_injury|hip_impingement|knee_injury,9,8,0.89,6,48,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
4ba38cb6ea2187f6,barbell rear lunge v. 2,rear lunge v 2,barbell,compound,lunge,strength,intermediate,3,glutes,quadriceps|hamstrings|calves,ankle_injury|hip_impingement|knee_injury,9,8,0.89,6,48,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
04b7f3107ba2731c,barbell revers wrist curl v. 2,revers wrist curl v 2,barbell,isolation,elbow_flexion,strength,intermediate,3,forearms,biceps,bicep_tendinitis|elbow_tendinitis|golfers_elbow,3,6,2,1,24,5,5,9,7,8,7,6,10,120,3,10,15,60,3,15,25,30,3,20,30,20,2,10,15,60,3
e3029c77bd4964a1,barbell reverse close-grip bench press,reverse close grip bench press,barbell,compound,horizontal_push,strength,intermediate,3,triceps,chest|shoulders,pec_tear|rotator_cuff_tear|shoulder_impingement,8,9,1.12,3,48,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
765e9afa19ce43fe,barbell reverse curl,reverse curl,barbell,isolation,elbow_flexion,strength,intermediate,3,biceps,forearms,bicep_tendinitis|elbow_tendinitis|golfers_elbow,3,6,2,1,24,5,5,9,7,8,7,6,10,120,3,10,15,60,3,15,25,30,3,20,30,20,2,10,15,60,3
4a34ef907573b028,barbell reverse grip decline bench press,reverse grip decline bench press,barbell,compound,horizontal_push,strength,intermediate,3,chest,triceps|shoulders,pec_tear|rotator_cuff_tear|shoulder_impingement,8,9,1.12,3,48,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
97afdebb723c211e,barbell reverse grip incline bench press,reverse grip incline bench press,barbell,compound,horizontal_push,strength,intermediate,3,chest,triceps|shoulders,pec_tear|rotator_cuff_tear|shoulder_impingement,8,9,1.12,1,48,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
1c0b3e551fb80fc1,barbell reverse grip skullcrusher,reverse grip skullcrusher,barbell,compound,elbow_extension,strength,intermediate,3,triceps,forearms,elbow_tendinitis|tennis_elbow|tricep_tendinitis,5,7,1.4,1,24,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
2915fef858e7d27b,barbell reverse preacher curl,reverse preacher curl,barbell,isolation,elbow_flexion,strength,intermediate,3,biceps,forearms,bicep_tendinitis|elbow_tendinitis|golfers_elbow,3,6,2,1,24,5,5,9,7,8,7,6,10,120,3,10,15,60,3,15,25,30,3,20,30,20,2,10,15,60,3
a53ab79ac80bbe33,barbell reverse preacher curl inclined,reverse preacher curl inclined,barbell,isolation,elbow_flexion,strength,intermediate,3,biceps,forearms,bicep_tendinitis|elbow_tendinitis|golfers_elbow,3,6,2,0,24,5,5,9,7,8,7,6,10,120,3,10,15,60,3,15,25,30,3,20,30,20,2,10,15,60,3
90a22c9da063ac1b,barbell reverse wrist curl,reverse wrist curl,barbell,isolation,elbow_flexion,strength,intermediate,3,forearms,biceps,bicep_tendinitis|elbow_tendinitis|golfers_elbow,3,6,2,1,24,5,5,9,7,8,7,6,10,120,3,10,15,60,3,15,25,30,3,20,30,20,2,10,15,60,3
39fe345b667c2107,barbell reverse wrist curl - prone variation,reverse wrist curl prone variation,barbell,isolation,elbow_flexion,strength,intermediate,3,forearms,biceps,bicep_tendinitis|elbow_tendinitis|golfers_elbow,3,6,2,1,24,5,5,9,7,8,7,6,10,120,3,10,15,60,3,15,25,30,3,20,30,20,2,10,15,60,3
3c02fd5dca9708c0,barbell rollerout,rollerout,barbell,compound,other,strength,intermediate,3,abdominals,lower_back,,6,6,1,3,36,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
d02f627a3d1d284c,barbell romanian deadlift,romanian deadlift,barbell,compound,hip_hinge,strength,intermediate,3,glutes,hamstrings|lower_back,disc_herniation|lower_back_injury|sciatica,10,10,1,10,72,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
70c2607aa95ebd0f,barbell seated behind head military press,seated behind head military press,barbell,compound,vertical_push,strength,intermediate,3,shoulders,triceps,neck_injury|rotator_cuff_tear|shoulder_impingement,8,8,1,5,48,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
1a944e11096b95ba,barbell seated bradford rocky press,seated bradford rocky press,barbell,compound,other,strength,intermediate,3,shoulders,triceps,,6,6,1,1,36,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
5a4e915f5abe9d17,barbell seated close grip behind neck triceps extension,seated close grip behind neck triceps extension,barbell,isolation,elbow_extension,strength,intermediate,3,triceps,shoulders,elbow_tendinitis|tennis_elbow|tricep_tendinitis,3,6,2,0,24,5,5,9,7,8,7,6,10,120,3,10,15,60,3,15,25,30,3,20,30,20,2,10,15,60,3
0a4ffd7c7d067581,barbell seated close-grip concentration curl,seated close grip concentration curl,barbell,isolation,elbow_flexion,strength,intermediate,3,biceps,forearms,bicep_tendinitis|elbow_tendinitis|golfers_elbow,3,6,2,0,24,5,5,9,7,8,7,6,10,120,3,10,15,60,3,15,25,30,3,20,30,20,2,10,15,60,3
efaa03bc5550aac6,barbell seated good morning,seated good morning,barbell,compound,hip_hinge,strength,intermediate,3,glutes,hamstrings|lower_back,disc_herniation|lower_back_injury|sciatica,10,10,1,10,72,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
cee0c0b417dda39a,barbell seated overhead press,seated overhead press,barbell,compound,vertical_push,strength,intermediate,3,shoulders,triceps,neck_injury|rotator_cuff_tear|shoulder_impingement,8,8,1,7,48,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
bf444a9041eff583,barbell seated overhead triceps extension,seated overhead triceps extension,barbell,isolation,elbow_extension,strength,intermediate,3,triceps,shoulders,elbow_tendinitis|tennis_elbow|tricep_tendinitis,3,6,2,0,24,5,5,9,7,8,7,6,10,120,3,10,15,60,3,15,25,30,3,20,30,20,2,10,15,60,3
995724e812f57e1e,barbell seated twist,seated twist,barbell,compound,other,strength,intermediate,3,abdominals,abdominals|lower_back,,6,6,1,1,36,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
77de63c12668d83b,barbell side bent v. 2,side bent v 2,barbell,compound,other,strength,intermediate,3,abdominals,abdominals|lower_back,,6,6,1,3,36,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
dc4b7d9c058960a4,barbell side split squat v. 2,side split squat v 2,barbell,compound,squat,strength,intermediate,3,quadriceps,glutes|hamstrings|calves,hip_impingement|knee_injury|lower_back_injury,10,10,1,9,72,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
d94f9d1f780315d0,barbell single leg deadlift,single leg deadlift,barbell,compound,hip_hinge,strength,intermediate,3,glutes,hamstrings|lower_back,disc_herniation|lower_back_injury|sciatica,10,10,1,10,72,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
b6db664a7066a5a8,barbell single leg split squat,single leg split squat,barbell,compound,squat,strength,intermediate,3,quadriceps,glutes|hamstrings|calves,hip_impingement|knee_injury|lower_back_injury,10,10,1,9,72,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
64a15a1f02d6e960,barbell sitted alternate leg raise,sitted alternate leg raise,barbell,isolation,core_flexion,strength,intermediate,3,abdominals,quadriceps,diastasis_recti|disc_herniation|lower_back_injury,3,5,1.67,2,24,5,5,9,7,8,7,6,10,120,3,10,15,60,3,15,25,30,3,20,30,20,2,10,15,60,3
64a15a1f02d6e960,barbell sitted alternate leg raise (female),sitted alternate leg raise,barbell,isolation,core_flexion,strength,intermediate,3,abdominals,quadriceps,diastasis_recti|disc_herniation|lower_back_injury,3,5,1.67,2,24,5,5,9,7,8,7,6,10,120,3,10,15,60,3,15,25,30,3,20,30,20,2,10,15,60,3
18d4ab9611634644,barbell sitted alternate leg raise (female) with intermediate,sitted alternate leg raise with intermediate,barbell,isolation,core_flexion,strength,intermediate,3,abdominals,quadriceps,diastasis_recti|disc_herniation|lower_back_injury,3,5,1.67,2,24,5,5,9,7,8,7,6,10,120,3,10,15,60,3,15,25,30,3,20,30,20,2,10,15,60,3
e92ea9bd33d441cf,barbell skier,skier,barbell,compound,other,strength,intermediate,3,shoulders,triceps,,6,6,1,3,36,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
5c63010371fa830f,barbell speed squat,speed squat,barbell,compound,squat,strength,intermediate,3,glutes,quadriceps|hamstrings|calves,hip_impingement|knee_injury|lower_back_injury,10,10,1,9,72,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
6324774a8c5839bd,barbell split squat v. 2,split squat v 2,barbell,compound,squat,strength,intermediate,3,quadriceps,glutes|hamstrings|calves,hip_impingement|knee_injury|lower_back_injury,10,10,1,9,72,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
7027044a7264e7e0,barbell squat (on knees),squat,barbell,compound,squat,strength,intermediate,3,quadriceps,glutes|hamstrings|calves,hip_impingement|knee_injury|lower_back_injury,10,10,1,9,72,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
d18375f98c11892c,barbell squat (on knees) with pure,squat with pure,barbell,compound,squat,strength,intermediate,3,quadriceps,glutes|hamstrings|calves,hip_impingement|knee_injury|lower_back_injury,10,10,1,9,72,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
281dfe1c10ffc542,barbell squat jump step rear lunge,squat jump step rear lunge,barbell,compound,squat,strength,intermediate,3,quadriceps,glutes|hamstrings|calves,hip_impingement|knee_injury|lower_back_injury,10,10,1,9,72,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
da22e41b962d90d5,barbell standing ab rollerout,standing ab rollerout,barbell,compound,other,strength,intermediate,3,abdominals,shoulders|lower_back,,6,6,1,3,36,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
3eeb2a129be48098,barbell standing back wrist curl,standing back wrist curl,barbell,isolation,elbow_flexion,strength,intermediate,3,forearms,biceps|shoulders,bicep_tendinitis|elbow_tendinitis|golfers_elbow,3,6,2,1,24,5,5,9,7,8,7,6,10,120,3,10,15,60,3,15,25,30,3,20,30,20,2,10,15,60,3
e83c54257346ba52,barbell standing bradford press,standing bradford press,barbell,compound,vertical_push,strength,intermediate,3,shoulders,triceps,neck_injury|rotator_cuff_tear|shoulder_impingement,8,8,1,7,48,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
49bf68b44ac7ae51,barbell standing calf raise,standing calf raise,barbell,isolation,calf,strength,intermediate,3,calves,hamstrings|glutes,achilles_tendinitis|ankle_injury|plantar_fasciitis,3,5,1.67,4,24,5,5,9,7,8,7,6,10,120,3,10,15,60,3,15,25,30,3,20,30,20,2,10,15,60,3
50169afd18e4e7a4,barbell standing close grip curl,standing close grip curl,barbell,isolation,elbow_flexion,strength,intermediate,3,biceps,forearms,bicep_tendinitis|elbow_tendinitis|golfers_elbow,3,6,2,1,24,5,5,9,7,8,7,6,10,120,3,10,15,60,3,15,25,30,3,20,30,20,2,10,15,60,3
c515bf74f3e4e1ba,barbell standing close grip military press,standing close grip military press,barbell,compound,vertical_push,strength,intermediate,3,shoulders,triceps,neck_injury|rotator_cuff_tear|shoulder_impingement,8,8,1,7,48,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
0e13e10774699e93,barbell standing concentration curl,standing concentration curl,barbell,isolation,elbow_flexion,strength,intermediate,3,biceps,forearms,bicep_tendinitis|elbow_tendinitis|golfers_elbow,3,6,2,1,24,5,5,9,7,8,7,6,10,120,3,10,15,60,3,15,25,30,3,20,30,20,2,10,15,60,3
841f42399260c344,barbell standing front raise over head,standing front raise over head,barbell,isolation,shoulder_raise,strength,intermediate,3,shoulders,triceps,rotator_cuff_tear|shoulder_impingement,3,6,2,2,24,5,5,9,7,8,7,6,10,120,3,10,15,60,3,15,25,30,3,20,30,20,2,10,15,60,3
06969f34f50ce22c,barbell standing overhead triceps extension,standing overhead triceps extension,barbell,isolation,elbow_extension,strength,intermediate,3,triceps,shoulders,elbow_tendinitis|tennis_elbow|tricep_tendinitis,3,6,2,1,24,5,5,9,7,8,7,6,10,120,3,10,15,60,3,15,25,30,3,20,30,20,2,10,15,60,3
82cbdeb91a54efb0,barbell standing reverse grip curl,standing reverse grip curl,barbell,isolation,elbow_flexion,strength,intermediate,3,biceps,forearms,bicep_tendinitis|elbow_tendinitis|golfers_elbow,3,6,2,1,24,5,5,9,7,8,7,6,10,120,3,10,15,60,3,15,25,30,3,20,30,20,2,10,15,60,3
4a1b73a118111349,barbell standing reverse grip curl resistance,standing reverse grip curl resistance,barbell,isolation,elbow_flexion,strength,intermediate,3,biceps,forearms,bicep_tendinitis|elbow_tendinitis|golfers_elbow,3,6,2,1,24,5,5,9,7,8,7,6,10,120,3,10,15,60,3,15,25,30,3,20,30,20,2,10,15,60,3
d3106fd26bcec312,barbell standing rocking leg calf raise,standing rocking leg calf raise,barbell,isolation,calf,strength,intermediate,3,calves,hamstrings|quadriceps,achilles_tendinitis|ankle_injury|plantar_fasciitis,3,5,1.67,4,24,5,5,9,7,8,7,6,10,120,3,10,15,60,3,15,25,30,3,20,30,20,2,10,15,60,3
7bb15a8a300e071f,barbell standing twist,standing twist,barbell,compound,other,strength,intermediate,3,abdominals,abdominals|lower_back,,6,6,1,3,36,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
8b0e802dcfbfb038,barbell standing wide grip biceps curl,standing wide grip biceps curl,barbell,isolation,elbow_flexion,strength,intermediate,3,biceps,forearms,bicep_tendinitis|elbow_tendinitis|golfers_elbow,3,6,2,1,24,5,5,9,7,8,7,6,10,120,3,10,15,60,3,15,25,30,3,20,30,20,2,10,15,60,3
787887f7fadda499,barbell standing wide military press,standing wide military press,barbell,compound,vertical_push,strength,intermediate,3,shoulders,triceps,neck_injury|rotator_cuff_tear|shoulder_impingement,8,8,1,7,48,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
dbef2d01d76dfd0a,barbell standing wide-grip curl,standing wide grip curl,barbell,isolation,elbow_flexion,strength,intermediate,3,biceps,forearms|shoulders,bicep_tendinitis|elbow_tendinitis|golfers_elbow,3,6,2,1,24,5,5,9,7,8,7,6,10,120,3,10,15,60,3,15,25,30,3,20,30,20,2,10,15,60,3
41f6c2daa4ca4e56,barbell step-up,step up,barbell,compound,lunge,strength,intermediate,3,glutes,quadriceps|hamstrings|calves,ankle_injury|hip_impingement|knee_injury,9,8,0.89,6,48,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
d4cb3a394c7d0190,barbell stiff leg good morning,stiff leg good morning,barbell,compound,hip_hinge,strength,intermediate,3,glutes,hamstrings|lower_back,disc_herniation|lower_back_injury|sciatica,10,10,1,10,72,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
bc8ddb3569a947a9,barbell straight leg deadlift,straight leg deadlift,barbell,compound,hip_hinge,strength,intermediate,3,hamstrings,glutes|lower_back,disc_herniation|lower_back_injury|sciatica,10,10,1,10,72,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
8bce8574a0b99a08,barbell sumo deadlift,sumo deadlift,barbell,compound,hip_hinge,strength,advanced,5,glutes,hamstrings|quadriceps|lower_back,adductor_strain|disc_herniation|hip_impingement|lower_back_injury|sciatica,10,10,1,10,84,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
aeb7211b252c4ddb,barbell thruster,thruster,barbell,compound,other,strength,intermediate,3,shoulders,quadriceps|glutes|hamstrings,,6,6,1,3,36,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
d64015167f217052,barbell upright row,upright row,barbell,compound,horizontal_pull,strength,intermediate,3,shoulders,traps|biceps,bicep_tendinitis|lower_back_injury|rotator_cuff_tear|shoulder_impingement,8,9,1.12,6,48,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
8d1232a0401a704e,barbell upright row v. 2,upright row v 2,barbell,compound,horizontal_pull,strength,intermediate,3,shoulders,traps|biceps,bicep_tendinitis|lower_back_injury|rotator_cuff_tear|shoulder_impingement,8,9,1.12,6,48,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
6918afd9febecee2,barbell upright row v. 3,upright row v 3,barbell,compound,horizontal_pull,strength,intermediate,3,shoulders,traps|biceps,bicep_tendinitis|lower_back_injury|rotator_cuff_tear|shoulder_impingement,8,9,1.12,6,48,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
d253f67c3a33bb9b,barbell wide bench press,wide bench press,barbell,compound,horizontal_push,strength,intermediate,3,chest,shoulders|triceps,pec_tear|rotator_cuff_tear|shoulder_impingement,8,9,1.12,3,48,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
9f69bf268a7a12a9,barbell wide reverse grip bench press,wide reverse grip bench press,barbell,compound,horizontal_push,strength,intermediate,3,chest,triceps|shoulders,pec_tear|rotator_cuff_tear|shoulder_impingement,8,9,1.12,3,48,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
5fb980da715f6119,barbell wide reverse grip bench press horizontal,wide reverse grip bench press horizontal,barbell,compound,horizontal_push,strength,intermediate,3,chest,triceps|shoulders,pec_tear|rotator_cuff_tear|shoulder_impingement,8,9,1.12,3,48,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
b74358d4cd7254b8,barbell wide squat,wide squat,barbell,compound,squat,strength,intermediate,3,quadriceps,glutes|hamstrings|calves,hip_impingement|knee_injury|lower_back_injury,10,10,1,9,72,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
aa6d3d89cc8f2961,barbell wide-grip upright row,wide grip upright row,barbell,compound,horizontal_pull,strength,intermediate,3,shoulders,traps|biceps,bicep_tendinitis|lower_back_injury|rotator_cuff_tear|shoulder_impingement,8,9,1.12,6,48,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
e0eab1e239352eb5,barbell wrist curl,wrist curl,barbell,isolation,elbow_flexion,strength,intermediate,3,forearms,biceps,bicep_tendinitis|elbow_tendinitis|golfers_elbow,3,6,2,1,24,5,5,9,7,8,7,6,10,120,3,10,15,60,3,15,25,30,3,20,30,20,2,10,15,60,3
7ce45002fc4e1d01,barbell wrist curl v. 2,wrist curl v 2,barbell,isolation,elbow_flexion,strength,intermediate,3,forearms,biceps,bicep_tendinitis|elbow_tendinitis|golfers_elbow,3,6,2,1,24,5,5,9,7,8,7,6,10,120,3,10,15,60,3,15,25,30,3,20,30,20,2,10,15,60,3
cb155c8153008390,barbell zercher squat,zercher squat,barbell,compound,squat,strength,advanced,5,glutes,quadriceps|hamstrings|calves,hip_impingement|knee_injury|lower_back_injury,10,10,1,9,84,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
c2f71c6406f6c73b,basic toe touch (male),basic toe touch,body only,compound,core_flexion,strength,intermediate,3,glutes,hamstrings|calves,diastasis_recti|disc_herniation|lower_back_injury,3,5,1.67,1,24,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
b0c4fb9a5a48fbb9,behind head chest stretch,behind head chest stretch,machine,compound,other,strength,intermediate,3,chest,shoulders|triceps,,2,5,2.5,0,36,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
f7b294c7551fab9a,bench dip (knees bent),bench dip,body only,compound,horizontal_push,strength,intermediate,3,triceps,chest|shoulders,pec_tear|rotator_cuff_tear|shoulder_impingement,6,8,1.33,2,48,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
fb7635199fe45db6,bench dip on floor,bench dip on floor,body only,compound,horizontal_push,strength,intermediate,3,triceps,chest|shoulders,pec_tear|rotator_cuff_tear|shoulder_impingement,6,8,1.33,2,48,2,9,8,7,6,8,3,6,180,4,8,12,90,3,12,20,45,3,15,25,30,3,8,15,60,3
ab7e23f271cf9ede,bench hip extension,bench hip extension,body only,isolation,hip_hinge,strength,intermediate,3,glutes,hamstrings,disc_herniation|lower_back_injury|sciatica,7,9,1.29,9,48,5,5,9,7,8,7,6,10,120,3,10,15,60,3,15,25,30,3,20,30,20,2,10,15,60,3
